"";"weights";"n_sim";"mu";"N";"lift";"sd";"power_ttest";"power_mwtest"
"1796";"9901";1000;2;100;7,00000000000001;5;0,056;0
"1797";"5050";1000;2;100;8,00000000000001;5;0,05;0,05
"1798";"7525";1000;2;100;8,00000000000001;5;0,052;0,04
"1799";"9010";1000;2;100;8,00000000000001;5;0,053;0,043
"1800";"9901";1000;2;100;8,00000000000001;5;0,049;0
"1801";"5050";1000;2;100;9,00000000000001;5;0,042;0,061
"1802";"7525";1000;2;100;9,00000000000001;5;0,045;0,052
"1803";"9010";1000;2;100;9,00000000000001;5;0,049;0,052
"1804";"9901";1000;2;100;9,00000000000001;5;0,077;0
"1805";"5050";1000;2;100;10;5;0,063;0,05
"1806";"7525";1000;2;100;10;5;0,053;0,062
"1807";"9010";1000;2;100;10;5;0,068;0,047
"1808";"9901";1000;2;100;10;5;0,061;0
"1809";"5050";1000;2;100;20;5;0,076;0,081
"1810";"7525";1000;2;100;20;5;0,048;0,06
"1811";"9010";1000;2;100;20;5;0,055;0,074
"1812";"9901";1000;2;100;20;5;0,093;0
"1813";"5050";1000;2;100;50;5;0,163;0,16
"1814";"7525";1000;2;100;50;5;0,142;0,133
"1815";"9010";1000;2;100;50;5;0,083;0,102
"1816";"9901";1000;2;100;50;5;0,286;0
"1817";"5050";1000;2;100;100;5;0,528;0,486
"1818";"7525";1000;2;100;100;5;0,393;0,372
"1819";"9010";1000;2;100;100;5;0,207;0,197
"1820";"9901";1000;2;100;100;5;0,792;0,022
"1821";"5050";1000;2;100;1;10;0,049;0,051
"1822";"7525";1000;2;100;1;10;0,053;0,049
"1823";"9010";1000;2;100;1;10;0,043;0,059
"1824";"9901";1000;2;100;1;10;0,035;0
"1825";"5050";1000;2;100;2;10;0,048;0,049
"1826";"7525";1000;2;100;2;10;0,059;0,063
"1827";"9010";1000;2;100;2;10;0,056;0,052
"1828";"9901";1000;2;100;2;10;0,05;0
"1829";"5050";1000;2;100;3;10;0,065;0,045
"1830";"7525";1000;2;100;3;10;0,056;0,045
"1831";"9010";1000;2;100;3;10;0,061;0,052
"1832";"9901";1000;2;100;3;10;0,053;0
"1833";"5050";1000;2;100;4;10;0,044;0,053
"1834";"7525";1000;2;100;4;10;0,041;0,052
"1835";"9010";1000;2;100;4;10;0,053;0,039
"1836";"9901";1000;2;100;4;10;0,046;0
"1837";"5050";1000;2;100;5;10;0,049;0,058
"1838";"7525";1000;2;100;5;10;0,052;0,051
"1839";"9010";1000;2;100;5;10;0,052;0,046
"1840";"9901";1000;2;100;5;10;0,064;0
"1841";"5050";1000;2;100;6,00000000000001;10;0,049;0,047
"1842";"7525";1000;2;100;6,00000000000001;10;0,05;0,053
"1843";"9010";1000;2;100;6,00000000000001;10;0,066;0,039
"1844";"9901";1000;2;100;6,00000000000001;10;0,044;0
"1845";"5050";1000;2;100;7,00000000000001;10;0,047;0,059
"1846";"7525";1000;2;100;7,00000000000001;10;0,053;0,057
"1847";"9010";1000;2;100;7,00000000000001;10;0,041;0,035
"1848";"9901";1000;2;100;7,00000000000001;10;0,041;0
"1849";"5050";1000;2;100;8,00000000000001;10;0,049;0,058
"1850";"7525";1000;2;100;8,00000000000001;10;0,067;0,036
"1851";"9010";1000;2;100;8,00000000000001;10;0,052;0,041
"1852";"9901";1000;2;100;8,00000000000001;10;0,043;0
"1853";"5050";1000;2;100;9,00000000000001;10;0,042;0,051
"1854";"7525";1000;2;100;9,00000000000001;10;0,055;0,053
"1855";"9010";1000;2;100;9,00000000000001;10;0,038;0,044
"1856";"9901";1000;2;100;9,00000000000001;10;0,055;0
"1857";"5050";1000;2;100;10;10;0,048;0,058
"1858";"7525";1000;2;100;10;10;0,043;0,054
"1859";"9010";1000;2;100;10;10;0,047;0,05
"1860";"9901";1000;2;100;10;10;0,066;0
"1861";"5050";1000;2;100;20;10;0,064;0,04
"1862";"7525";1000;2;100;20;10;0,038;0,04
"1863";"9010";1000;2;100;20;10;0,052;0,046
"1864";"9901";1000;2;100;20;10;0,062;0
"1865";"5050";1000;2;100;50;10;0,085;0,094
"1866";"7525";1000;2;100;50;10;0,072;0,063
"1867";"9010";1000;2;100;50;10;0,048;0,056
"1868";"9901";1000;2;100;50;10;0,135;0
"1869";"5050";1000;2;100;100;10;0,172;0,168
"1870";"7525";1000;2;100;100;10;0,148;0,132
"1871";"9010";1000;2;100;100;10;0,07;0,085
"1872";"9901";1000;2;100;100;10;0,43;0
"1873";"5050";1000;5;100;1;1;0,053;0,056
"1874";"7525";1000;5;100;1;1;0,079;0,063
"1875";"9010";1000;5;100;1;1;0,045;0,043
"1876";"9901";1000;5;100;1;1;0,061;0,043
"1877";"5050";1000;5;100;2;1;0,089;0,074
"1878";"7525";1000;5;100;2;1;0,08;0,066
"1879";"9010";1000;5;100;2;1;0,041;0,05
"1880";"9901";1000;5;100;2;1;0,06;0,047
"1881";"5050";1000;5;100;3;1;0,114;0,124
"1882";"7525";1000;5;100;3;1;0,086;0,078
"1883";"9010";1000;5;100;3;1;0,078;0,065
"1884";"9901";1000;5;100;3;1;0,075;0,061
"1885";"5050";1000;5;100;4;1;0,154;0,16
"1886";"7525";1000;5;100;4;1;0,129;0,151
"1887";"9010";1000;5;100;4;1;0,071;0,085
"1888";"9901";1000;5;100;4;1;0,078;0,062
"1889";"5050";1000;5;100;5;1;0,221;0,232
"1890";"7525";1000;5;100;5;1;0,194;0,181
"1891";"9010";1000;5;100;5;1;0,096;0,106
"1892";"9901";1000;5;100;5;1;0,08;0,078
"1893";"5050";1000;5;100;6,00000000000001;1;0,356;0,291
"1894";"7525";1000;5;100;6,00000000000001;1;0,237;0,257
"1895";"9010";1000;5;100;6,00000000000001;1;0,13;0,146
"1896";"9901";1000;5;100;6,00000000000001;1;0,098;0,088
"1897";"5050";1000;5;100;7,00000000000001;1;0,406;0,387
"1898";"7525";1000;5;100;7,00000000000001;1;0,284;0,325
"1899";"9010";1000;5;100;7,00000000000001;1;0,17;0,17
"1900";"9901";1000;5;100;7,00000000000001;1;0,082;0,097
"1901";"5050";1000;5;100;8,00000000000001;1;0,498;0,53
"1902";"7525";1000;5;100;8,00000000000001;1;0,376;0,384
"1903";"9010";1000;5;100;8,00000000000001;1;0,213;0,21
"1904";"9901";1000;5;100;8,00000000000001;1;0,094;0,147
"1905";"5050";1000;5;100;9,00000000000001;1;0,617;0,572
"1906";"7525";1000;5;100;9,00000000000001;1;0,478;0,47
"1907";"9010";1000;5;100;9,00000000000001;1;0,227;0,238
"1908";"9901";1000;5;100;9,00000000000001;1;0,121;0,129
"1909";"5050";1000;5;100;10;1;0,696;0,677
"1910";"7525";1000;5;100;10;1;0,536;0,535
"1911";"9010";1000;5;100;10;1;0,31;0,301
"1912";"9901";1000;5;100;10;1;0,141;0,198
"1913";"5050";1000;5;100;20;1;1;0,997
"1914";"7525";1000;5;100;20;1;0,995;0,985
"1915";"9010";1000;5;100;20;1;0,77;0,814
"1916";"9901";1000;5;100;20;1;0,41;0,523
"1917";"5050";1000;5;100;50;1;1;1
"1918";"7525";1000;5;100;50;1;1;1
"1919";"9010";1000;5;100;50;1;1;1
"1920";"9901";1000;5;100;50;1;0,979;0,999
"1921";"5050";1000;5;100;100;1;1;1
"1922";"7525";1000;5;100;100;1;1;1
"1923";"9010";1000;5;100;100;1;1;1
"1924";"9901";1000;5;100;100;1;1;1
"1925";"5050";1000;5;100;1;2;0,054;0,061
"1926";"7525";1000;5;100;1;2;0,051;0,037
"1927";"9010";1000;5;100;1;2;0,044;0,045
"1928";"9901";1000;5;100;1;2;0,061;0,003
"1929";"5050";1000;5;100;2;2;0,045;0,047
"1930";"7525";1000;5;100;2;2;0,054;0,038
"1931";"9010";1000;5;100;2;2;0,052;0,044
"1932";"9901";1000;5;100;2;2;0,05;0,004
"1933";"5050";1000;5;100;3;2;0,064;0,053
"1934";"7525";1000;5;100;3;2;0,071;0,051
"1935";"9010";1000;5;100;3;2;0,053;0,061
"1936";"9901";1000;5;100;3;2;0,067;0,003
"1937";"5050";1000;5;100;4;2;0,074;0,077
"1938";"7525";1000;5;100;4;2;0,078;0,068
"1939";"9010";1000;5;100;4;2;0,068;0,054
"1940";"9901";1000;5;100;4;2;0,085;0,007
"1941";"5050";1000;5;100;5;2;0,113;0,098
"1942";"7525";1000;5;100;5;2;0,079;0,095
"1943";"9010";1000;5;100;5;2;0,062;0,054
"1944";"9901";1000;5;100;5;2;0,104;0,002
"1945";"5050";1000;5;100;6,00000000000001;2;0,115;0,114
"1946";"7525";1000;5;100;6,00000000000001;2;0,088;0,091
"1947";"9010";1000;5;100;6,00000000000001;2;0,09;0,065
"1948";"9901";1000;5;100;6,00000000000001;2;0,101;0,009
"1949";"5050";1000;5;100;7,00000000000001;2;0,128;0,141
"1950";"7525";1000;5;100;7,00000000000001;2;0,135;0,123
"1951";"9010";1000;5;100;7,00000000000001;2;0,084;0,072
"1952";"9901";1000;5;100;7,00000000000001;2;0,113;0,01
"1953";"5050";1000;5;100;8,00000000000001;2;0,179;0,162
"1954";"7525";1000;5;100;8,00000000000001;2;0,128;0,139
"1955";"9010";1000;5;100;8,00000000000001;2;0,088;0,082
"1956";"9901";1000;5;100;8,00000000000001;2;0,115;0,015
"1957";"5050";1000;5;100;9,00000000000001;2;0,217;0,176
"1958";"7525";1000;5;100;9,00000000000001;2;0,172;0,152
"1959";"9010";1000;5;100;9,00000000000001;2;0,088;0,082
"1960";"9901";1000;5;100;9,00000000000001;2;0,146;0,016
"1961";"5050";1000;5;100;10;2;0,239;0,24
"1962";"7525";1000;5;100;10;2;0,188;0,176
"1963";"9010";1000;5;100;10;2;0,098;0,134
"1964";"9901";1000;5;100;10;2;0,149;0,02
"1965";"5050";1000;5;100;20;2;0,693;0,678
"1966";"7525";1000;5;100;20;2;0,578;0,526
"1967";"9010";1000;5;100;20;2;0,281;0,297
"1968";"9901";1000;5;100;20;2;0,405;0,139
"1969";"5050";1000;5;100;50;2;1;1
"1970";"7525";1000;5;100;50;2;1;1
"1971";"9010";1000;5;100;50;2;0,93;0,948
"1972";"9901";1000;5;100;50;2;0,986;0,964
"1973";"5050";1000;5;100;100;2;1;1
"1974";"7525";1000;5;100;100;2;1;1
"1975";"9010";1000;5;100;100;2;1;1
"1976";"9901";1000;5;100;100;2;1;1
"1977";"5050";1000;5;100;1;5;0,049;0,056
"1978";"7525";1000;5;100;1;5;0,036;0,041
"1979";"9010";1000;5;100;1;5;0,051;0,051
"1980";"9901";1000;5;100;1;5;0,057;0
"1981";"5050";1000;5;100;2;5;0,048;0,045
"1982";"7525";1000;5;100;2;5;0,045;0,05
"1983";"9010";1000;5;100;2;5;0,056;0,047
"1984";"9901";1000;5;100;2;5;0,05;0
"1985";"5050";1000;5;100;3;5;0,041;0,053
"1986";"7525";1000;5;100;3;5;0,047;0,045
"1987";"9010";1000;5;100;3;5;0,042;0,057
"1988";"9901";1000;5;100;3;5;0,051;0
"1989";"5050";1000;5;100;4;5;0,06;0,06
"1990";"7525";1000;5;100;4;5;0,063;0,044
"1991";"9010";1000;5;100;4;5;0,042;0,04
"1992";"9901";1000;5;100;4;5;0,06;0
"1993";"5050";1000;5;100;5;5;0,057;0,047
"1994";"7525";1000;5;100;5;5;0,056;0,068
"1995";"9010";1000;5;100;5;5;0,058;0,051
"1996";"9901";1000;5;100;5;5;0,066;0
"1997";"5050";1000;5;100;6,00000000000001;5;0,055;0,061
"1998";"7525";1000;5;100;6,00000000000001;5;0,067;0,058
"1999";"9010";1000;5;100;6,00000000000001;5;0,045;0,047
"2000";"9901";1000;5;100;6,00000000000001;5;0,082;0
"2001";"5050";1000;5;100;7,00000000000001;5;0,078;0,055
"2002";"7525";1000;5;100;7,00000000000001;5;0,061;0,058
"2003";"9010";1000;5;100;7,00000000000001;5;0,07;0,064
"2004";"9901";1000;5;100;7,00000000000001;5;0,074;0
"2005";"5050";1000;5;100;8,00000000000001;5;0,069;0,073
"2006";"7525";1000;5;100;8,00000000000001;5;0,068;0,06
"2007";"9010";1000;5;100;8,00000000000001;5;0,06;0,053
"2008";"9901";1000;5;100;8,00000000000001;5;0,081;0
"2009";"5050";1000;5;100;9,00000000000001;5;0,065;0,076
"2010";"7525";1000;5;100;9,00000000000001;5;0,063;0,055
"2011";"9010";1000;5;100;9,00000000000001;5;0,046;0,056
"2012";"9901";1000;5;100;9,00000000000001;5;0,107;0
"2013";"5050";1000;5;100;10;5;0,075;0,086
"2014";"7525";1000;5;100;10;5;0,091;0,056
"2015";"9010";1000;5;100;10;5;0,042;0,057
"2016";"9901";1000;5;100;10;5;0,114;0
"2017";"5050";1000;5;100;20;5;0,175;0,163
"2018";"7525";1000;5;100;20;5;0,136;0,138
"2019";"9010";1000;5;100;20;5;0,1;0,1
"2020";"9901";1000;5;100;20;5;0,292;0,002
"2021";"5050";1000;5;100;50;5;0,669;0,653
"2022";"7525";1000;5;100;50;5;0,56;0,552
"2023";"9010";1000;5;100;50;5;0,295;0,285
"2024";"9901";1000;5;100;50;5;0,926;0,08
"2025";"5050";1000;5;100;100;5;1;0,999
"2026";"7525";1000;5;100;100;5;0,991;0,987
"2027";"9010";1000;5;100;100;5;0,78;0,83
"2028";"9901";1000;5;100;100;5;1;0,969
"2029";"5050";1000;5;100;1;10;0,058;0,04
"2030";"7525";1000;5;100;1;10;0,039;0,063
"2031";"9010";1000;5;100;1;10;0,05;0,058
"2032";"9901";1000;5;100;1;10;0,048;0
"2033";"5050";1000;5;100;2;10;0,056;0,047
"2034";"7525";1000;5;100;2;10;0,05;0,052
"2035";"9010";1000;5;100;2;10;0,058;0,039
"2036";"9901";1000;5;100;2;10;0,043;0
"2037";"5050";1000;5;100;3;10;0,066;0,051
"2038";"7525";1000;5;100;3;10;0,052;0,042
"2039";"9010";1000;5;100;3;10;0,052;0,053
"2040";"9901";1000;5;100;3;10;0,058;0
"2041";"5050";1000;5;100;4;10;0,044;0,06
"2042";"7525";1000;5;100;4;10;0,041;0,042
"2043";"9010";1000;5;100;4;10;0,052;0,049
"2044";"9901";1000;5;100;4;10;0,055;0
"2045";"5050";1000;5;100;5;10;0,043;0,052
"2046";"7525";1000;5;100;5;10;0,063;0,038
"2047";"9010";1000;5;100;5;10;0,052;0,051
"2048";"9901";1000;5;100;5;10;0,041;0
"2049";"5050";1000;5;100;6,00000000000001;10;0,043;0,062
"2050";"7525";1000;5;100;6,00000000000001;10;0,055;0,059
"2051";"9010";1000;5;100;6,00000000000001;10;0,052;0,067
"2052";"9901";1000;5;100;6,00000000000001;10;0,064;0
"2053";"5050";1000;5;100;7,00000000000001;10;0,056;0,058
"2054";"7525";1000;5;100;7,00000000000001;10;0,051;0,055
"2055";"9010";1000;5;100;7,00000000000001;10;0,049;0,044
"2056";"9901";1000;5;100;7,00000000000001;10;0,052;0
"2057";"5050";1000;5;100;8,00000000000001;10;0,058;0,045
"2058";"7525";1000;5;100;8,00000000000001;10;0,054;0,045
"2059";"9010";1000;5;100;8,00000000000001;10;0,067;0,047
"2060";"9901";1000;5;100;8,00000000000001;10;0,071;0
"2061";"5050";1000;5;100;9,00000000000001;10;0,064;0,06
"2062";"7525";1000;5;100;9,00000000000001;10;0,048;0,049
"2063";"9010";1000;5;100;9,00000000000001;10;0,048;0,053
"2064";"9901";1000;5;100;9,00000000000001;10;0,068;0
"2065";"5050";1000;5;100;10;10;0,049;0,048
"2066";"7525";1000;5;100;10;10;0,052;0,058
"2067";"9010";1000;5;100;10;10;0,051;0,046
"2068";"9901";1000;5;100;10;10;0,074;0
"2069";"5050";1000;5;100;20;10;0,077;0,082
"2070";"7525";1000;5;100;20;10;0,07;0,072
"2071";"9010";1000;5;100;20;10;0,048;0,051
"2072";"9901";1000;5;100;20;10;0,153;0
"2073";"5050";1000;5;100;50;10;0,232;0,206
"2074";"7525";1000;5;100;50;10;0,182;0,156
"2075";"9010";1000;5;100;50;10;0,097;0,109
"2076";"9901";1000;5;100;50;10;0,608;0,001
"2077";"5050";1000;5;100;100;10;0,722;0,666
"2078";"7525";1000;5;100;100;10;0,59;0,532
"2079";"9010";1000;5;100;100;10;0,293;0,29
"2080";"9901";1000;5;100;100;10;0,987;0,076
"2081";"5050";1000;10;100;1;1;0,082;0,087
"2082";"7525";1000;10;100;1;1;0,07;0,068
"2083";"9010";1000;10;100;1;1;0,064;0,047
"2084";"9901";1000;10;100;1;1;0,062;0,049
"2085";"5050";1000;10;100;2;1;0,184;0,159
"2086";"7525";1000;10;100;2;1;0,118;0,128
"2087";"9010";1000;10;100;2;1;0,075;0,09
"2088";"9901";1000;10;100;2;1;0,074;0,066
"2089";"5050";1000;10;100;3;1;0,305;0,274
"2090";"7525";1000;10;100;3;1;0,266;0,225
"2091";"9010";1000;10;100;3;1;0,133;0,126
"2092";"9901";1000;10;100;3;1;0,089;0,102
"2093";"5050";1000;10;100;4;1;0,509;0,507
"2094";"7525";1000;10;100;4;1;0,382;0,356
"2095";"9010";1000;10;100;4;1;0,188;0,22
"2096";"9901";1000;10;100;4;1;0,091;0,145
"2097";"5050";1000;10;100;5;1;0,69;0,658
"2098";"7525";1000;10;100;5;1;0,55;0,509
"2099";"9010";1000;10;100;5;1;0,274;0,3
"2100";"9901";1000;10;100;5;1;0,157;0,18
"2101";"5050";1000;10;100;6,00000000000001;1;0,862;0,83
"2102";"7525";1000;10;100;6,00000000000001;1;0,733;0,697
"2103";"9010";1000;10;100;6,00000000000001;1;0,392;0,397
"2104";"9901";1000;10;100;6,00000000000001;1;0,201;0,239
"2105";"5050";1000;10;100;7,00000000000001;1;0,919;0,922
"2106";"7525";1000;10;100;7,00000000000001;1;0,837;0,822
"2107";"9010";1000;10;100;7,00000000000001;1;0,469;0,517
"2108";"9901";1000;10;100;7,00000000000001;1;0,226;0,287
"2109";"5050";1000;10;100;8,00000000000001;1;0,978;0,964
"2110";"7525";1000;10;100;8,00000000000001;1;0,93;0,922
"2111";"9010";1000;10;100;8,00000000000001;1;0,593;0,63
"2112";"9901";1000;10;100;8,00000000000001;1;0,28;0,361
"2113";"5050";1000;10;100;9,00000000000001;1;0,994;0,988
"2114";"7525";1000;10;100;9,00000000000001;1;0,967;0,966
"2115";"9010";1000;10;100;9,00000000000001;1;0,709;0,71
"2116";"9901";1000;10;100;9,00000000000001;1;0,375;0,431
"2117";"5050";1000;10;100;10;1;0,998;0,998
"2118";"7525";1000;10;100;10;1;0,99;0,99
"2119";"9010";1000;10;100;10;1;0,764;0,825
"2120";"9901";1000;10;100;10;1;0,423;0,526
"2121";"5050";1000;10;100;20;1;1;1
"2122";"7525";1000;10;100;20;1;1;1
"2123";"9010";1000;10;100;20;1;1;1
"2124";"9901";1000;10;100;20;1;0,905;0,988
"2125";"5050";1000;10;100;50;1;1;1
"2126";"7525";1000;10;100;50;1;1;1
"2127";"9010";1000;10;100;50;1;1;1
"2128";"9901";1000;10;100;50;1;1;1
"2129";"5050";1000;10;100;100;1;1;1
"2130";"7525";1000;10;100;100;1;1;1
"2131";"9010";1000;10;100;100;1;1;1
"2132";"9901";1000;10;100;100;1;1;1
"2133";"5050";1000;10;100;1;2;0,051;0,059
"2134";"7525";1000;10;100;1;2;0,044;0,058
"2135";"9010";1000;10;100;1;2;0,05;0,056
"2136";"9901";1000;10;100;1;2;0,065;0,006
"2137";"5050";1000;10;100;2;2;0,075;0,069
"2138";"7525";1000;10;100;2;2;0,052;0,075
"2139";"9010";1000;10;100;2;2;0,071;0,06
"2140";"9901";1000;10;100;2;2;0,075;0,009
"2141";"5050";1000;10;100;3;2;0,104;0,113
"2142";"7525";1000;10;100;3;2;0,106;0,092
"2143";"9010";1000;10;100;3;2;0,061;0,066
"2144";"9901";1000;10;100;3;2;0,1;0,008
"2145";"5050";1000;10;100;4;2;0,168;0,177
"2146";"7525";1000;10;100;4;2;0,14;0,124
"2147";"9010";1000;10;100;4;2;0,082;0,085
"2148";"9901";1000;10;100;4;2;0,117;0,015
"2149";"5050";1000;10;100;5;2;0,218;0,213
"2150";"7525";1000;10;100;5;2;0,202;0,176
"2151";"9010";1000;10;100;5;2;0,114;0,111
"2152";"9901";1000;10;100;5;2;0,149;0,023
"2153";"5050";1000;10;100;6,00000000000001;2;0,314;0,299
"2154";"7525";1000;10;100;6,00000000000001;2;0,224;0,242
"2155";"9010";1000;10;100;6,00000000000001;2;0,136;0,14
"2156";"9901";1000;10;100;6,00000000000001;2;0,196;0,037
"2157";"5050";1000;10;100;7,00000000000001;2;0,4;0,376
"2158";"7525";1000;10;100;7,00000000000001;2;0,325;0,315
"2159";"9010";1000;10;100;7,00000000000001;2;0,162;0,153
"2160";"9901";1000;10;100;7,00000000000001;2;0,247;0,047
"2161";"5050";1000;10;100;8,00000000000001;2;0,488;0,47
"2162";"7525";1000;10;100;8,00000000000001;2;0,384;0,35
"2163";"9010";1000;10;100;8,00000000000001;2;0,194;0,193
"2164";"9901";1000;10;100;8,00000000000001;2;0,283;0,062
"2165";"5050";1000;10;100;9,00000000000001;2;0,622;0,572
"2166";"7525";1000;10;100;9,00000000000001;2;0,482;0,467
"2167";"9010";1000;10;100;9,00000000000001;2;0,226;0,257
"2168";"9901";1000;10;100;9,00000000000001;2;0,351;0,111
"2169";"5050";1000;10;100;10;2;0,693;0,687
"2170";"7525";1000;10;100;10;2;0,572;0,552
"2171";"9010";1000;10;100;10;2;0,28;0,318
"2172";"9901";1000;10;100;10;2;0,416;0,132
"2173";"5050";1000;10;100;20;2;0,998;1
"2174";"7525";1000;10;100;20;2;0,987;0,986
"2175";"9010";1000;10;100;20;2;0,758;0,819
"2176";"9901";1000;10;100;20;2;0,895;0,804
"2177";"5050";1000;10;100;50;2;1;1
"2178";"7525";1000;10;100;50;2;1;1
"2179";"9010";1000;10;100;50;2;1;1
"2180";"9901";1000;10;100;50;2;1;1
"2181";"5050";1000;10;100;100;2;1;1
"2182";"7525";1000;10;100;100;2;1;1
"2183";"9010";1000;10;100;100;2;1;1
"2184";"9901";1000;10;100;100;2;1;1
"2185";"5050";1000;10;100;1;5;0,061;0,04
"2186";"7525";1000;10;100;1;5;0,055;0,051
"2187";"9010";1000;10;100;1;5;0,066;0,059
"2188";"9901";1000;10;100;1;5;0,054;0
"2189";"5050";1000;10;100;2;5;0,038;0,05
"2190";"7525";1000;10;100;2;5;0,047;0,059
"2191";"9010";1000;10;100;2;5;0,05;0,053
"2192";"9901";1000;10;100;2;5;0,071;0
"2193";"5050";1000;10;100;3;5;0,048;0,069
"2194";"7525";1000;10;100;3;5;0,046;0,056
"2195";"9010";1000;10;100;3;5;0,06;0,041
"2196";"9901";1000;10;100;3;5;0,072;0
"2197";"5050";1000;10;100;4;5;0,055;0,064
"2198";"7525";1000;10;100;4;5;0,071;0,075
"2199";"9010";1000;10;100;4;5;0,042;0,053
"2200";"9901";1000;10;100;4;5;0,078;0
"2201";"5050";1000;10;100;5;5;0,081;0,078
"2202";"7525";1000;10;100;5;5;0,064;0,075
"2203";"9010";1000;10;100;5;5;0,063;0,067
"2204";"9901";1000;10;100;5;5;0,121;0
"2205";"5050";1000;10;100;6,00000000000001;5;0,092;0,094
"2206";"7525";1000;10;100;6,00000000000001;5;0,094;0,076
"2207";"9010";1000;10;100;6,00000000000001;5;0,067;0,063
"2208";"9901";1000;10;100;6,00000000000001;5;0,121;0
"2209";"5050";1000;10;100;7,00000000000001;5;0,114;0,092
"2210";"7525";1000;10;100;7,00000000000001;5;0,089;0,08
"2211";"9010";1000;10;100;7,00000000000001;5;0,068;0,073
"2212";"9901";1000;10;100;7,00000000000001;5;0,154;0,001
"2213";"5050";1000;10;100;8,00000000000001;5;0,12;0,114
"2214";"7525";1000;10;100;8,00000000000001;5;0,117;0,094
"2215";"9010";1000;10;100;8,00000000000001;5;0,072;0,067
"2216";"9901";1000;10;100;8,00000000000001;5;0,21;0
"2217";"5050";1000;10;100;9,00000000000001;5;0,163;0,153
"2218";"7525";1000;10;100;9,00000000000001;5;0,126;0,12
"2219";"9010";1000;10;100;9,00000000000001;5;0,083;0,081
"2220";"9901";1000;10;100;9,00000000000001;5;0,254;0,001
"2221";"5050";1000;10;100;10;5;0,172;0,154
"2222";"7525";1000;10;100;10;5;0,131;0,14
"2223";"9010";1000;10;100;10;5;0,095;0,091
"2224";"9901";1000;10;100;10;5;0,267;0,001
"2225";"5050";1000;10;100;20;5;0,507;0,503
"2226";"7525";1000;10;100;20;5;0,396;0,407
"2227";"9010";1000;10;100;20;5;0,184;0,221
"2228";"9901";1000;10;100;20;5;0,808;0,013
"2229";"5050";1000;10;100;50;5;0,999;0,997
"2230";"7525";1000;10;100;50;5;0,986;0,983
"2231";"9010";1000;10;100;50;5;0,782;0,797
"2232";"9901";1000;10;100;50;5;1;0,965
"2233";"5050";1000;10;100;100;5;1;1
"2234";"7525";1000;10;100;100;5;1;1
"2235";"9010";1000;10;100;100;5;1;1
"2236";"9901";1000;10;100;100;5;1;1
"2237";"5050";1000;10;100;1;10;0,054;0,047
"2238";"7525";1000;10;100;1;10;0,05;0,051
"2239";"9010";1000;10;100;1;10;0,048;0,056
"2240";"9901";1000;10;100;1;10;0,05;0
"2241";"5050";1000;10;100;2;10;0,058;0,052
"2242";"7525";1000;10;100;2;10;0,056;0,043
"2243";"9010";1000;10;100;2;10;0,058;0,049
"2244";"9901";1000;10;100;2;10;0,051;0
"2245";"5050";1000;10;100;3;10;0,053;0,049
"2246";"7525";1000;10;100;3;10;0,042;0,048
"2247";"9010";1000;10;100;3;10;0,056;0,043
"2248";"9901";1000;10;100;3;10;0,069;0
"2249";"5050";1000;10;100;4;10;0,062;0,051
"2250";"7525";1000;10;100;4;10;0,056;0,054
"2251";"9010";1000;10;100;4;10;0,053;0,039
"2252";"9901";1000;10;100;4;10;0,059;0
"2253";"5050";1000;10;100;5;10;0,066;0,062
"2254";"7525";1000;10;100;5;10;0,056;0,054
"2255";"9010";1000;10;100;5;10;0,059;0,049
"2256";"9901";1000;10;100;5;10;0,082;0
"2257";"5050";1000;10;100;6,00000000000001;10;0,043;0,058
"2258";"7525";1000;10;100;6,00000000000001;10;0,064;0,053
"2259";"9010";1000;10;100;6,00000000000001;10;0,048;0,046
"2260";"9901";1000;10;100;6,00000000000001;10;0,068;0
"2261";"5050";1000;10;100;7,00000000000001;10;0,066;0,056
"2262";"7525";1000;10;100;7,00000000000001;10;0,063;0,066
"2263";"9010";1000;10;100;7,00000000000001;10;0,055;0,068
"2264";"9901";1000;10;100;7,00000000000001;10;0,086;0
"2265";"5050";1000;10;100;8,00000000000001;10;0,066;0,068
"2266";"7525";1000;10;100;8,00000000000001;10;0,06;0,053
"2267";"9010";1000;10;100;8,00000000000001;10;0,048;0,052
"2268";"9901";1000;10;100;8,00000000000001;10;0,126;0
"2269";"5050";1000;10;100;9,00000000000001;10;0,064;0,073
"2270";"7525";1000;10;100;9,00000000000001;10;0,067;0,067
"2271";"9010";1000;10;100;9,00000000000001;10;0,05;0,056
"2272";"9901";1000;10;100;9,00000000000001;10;0,107;0
"2273";"5050";1000;10;100;10;10;0,072;0,069
"2274";"7525";1000;10;100;10;10;0,056;0,085
"2275";"9010";1000;10;100;10;10;0,059;0,065
"2276";"9901";1000;10;100;10;10;0,154;0
"2277";"5050";1000;10;100;20;10;0,148;0,164
"2278";"7525";1000;10;100;20;10;0,144;0,128
"2279";"9010";1000;10;100;20;10;0,086;0,067
"2280";"9901";1000;10;100;20;10;0,4;0,001
"2281";"5050";1000;10;100;50;10;0,676;0,679
"2282";"7525";1000;10;100;50;10;0,572;0,571
"2283";"9010";1000;10;100;50;10;0,279;0,296
"2284";"9901";1000;10;100;50;10;0,991;0,081
"2285";"5050";1000;10;100;100;10;0,998;0,998
"2286";"7525";1000;10;100;100;10;0,993;0,99
"2287";"9010";1000;10;100;100;10;0,778;0,823
